ID,name,sort name,MEP id,Account Id,birth year,death year,gender,title,profession,is organization,Is Creator,Has Account,In Logbooks,Has Card,Subscription Dates,verified,updated at,Admin Link,VIAF id,Key,Gender,Nationality,Language,Birth Date,Death Date,LoC Name,LoC ID,LoC Source: URL,LofC URI: URL,VIAF Source: URL,BNE Name,BNE URL,BNF Name,BNF URL,DNB Name,DNB URL,ICCU Name,ICCU URL,ISNI Name,ISNI URL,Wikidata URL,Wikipedia URL,WorldCat Identity URL 
6113,Eden Paul,"Paul, Eden",,,1865,1944,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6113/change/,http://viaf.org/viaf/52432647/,http://viaf.org/viaf/52432647/,Male,GB - United Kingdom,eng - English,1865,1944,"Paul, Eden, 1865-1944",names/n50057477,https://lccn.loc.gov/c.gov/authorities/names/n50057477,https://id.loc.gov/authorities/names/n50057477,Permalink: http://viaf.org/viaf/52432647,,,Paul Eden,http://catalogue.bnf.fr/ark:/12148/cb12213358v,"Paul, Eden 1865-1944",http://d-nb.info/gnd/116060891,,,Eden Paul,http://isni.org/isni/0000000110268404,https://www.wikidata.org/entity/Q5336902#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Eden_Paul,https:https://www.worldcat.org/identities/lccn-n50057477
371,Elliot Paul,"Paul, Elliot",paul.el,4975,1891,1958,M,,,FALSE,TRUE,TRUE,TRUE,TRUE,1938-11-16/1939-02-16; 1939-02-16/1939-05-16; 1939-05-16/1939-07-16,FALSE,2020-07-19T19:53:19+00:00,/admin/people/person/371/change/,http://viaf.org/viaf/27746996,http://viaf.org/viaf/27746996,Male,US - United States,eng - English,1891,1958,"Paul, Elliot, 1891-1958",names/n84092280,https://lccn.loc.gov/c.gov/authorities/names/n84092280,https://id.loc.gov/authorities/names/n84092280,Permalink: http://viaf.org/viaf/27746996,"Paul, Elliot 1891-1958",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX849048,Paul Elliott 1891-1958,http://catalogue.bnf.fr/ark:/12148/cb16118650h,"Paul, Elliot 1891-1958",http://d-nb.info/gnd/113391277,,,"Paul, Elliot Harold 1891-1958",http://isni.org/isni/0000000081071847,https://www.wikidata.org/entity/Q5365546#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Elliot_Paul,https:https://www.worldcat.org/identities/lccn-n84092280
10433,Jean Paulhan,"Paulhan, Jean",,,1884,1968,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-12T15:56:56+00:00,/admin/people/person/10433/change/,http://viaf.org/viaf/12313345/,http://viaf.org/viaf/12313345/,Male,FR - France,fre - French,1884,1968,"Paulhan, Jean, 1884-1968",names/n50052087,https://lccn.loc.gov/c.gov/authorities/names/n50052087,https://id.loc.gov/authorities/names/n50052087,Permalink: http://viaf.org/viaf/12313345,"Paulhan, Jean",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX977162,Paulhan Jean 1884-1968,http://catalogue.bnf.fr/ark:/12148/cb11918814w,"Paulhan, Jean 1884-1968",http://d-nb.info/gnd/118789937,,,"Paulhan, Jean, 1884-1968",http://isni.org/isni/0000000121208298,https://www.wikidata.org/entity/Q470557#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jean_Paulhan,https:https://www.worldcat.org/identities/lccn-n50052087
10496,Ivan Petrovich Pavlov / Иван Петрович Павлов,"Pavlov, Ivan",,,1849,1936,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-28T19:53:32+00:00,/admin/people/person/10496/change/,http://viaf.org/viaf/36977716/,http://viaf.org/viaf/36977716/,Male,RU - Russian Federation,rus - Russian,1849,1936,"Pavlov, Ivan Petrovich, 1849-1936",names/n79091172,https://lccn.loc.gov/c.gov/authorities/names/n79091172,https://id.loc.gov/authorities/names/n79091172,Permalink: http://viaf.org/viaf/36977716,"Pavlov, Ivan Petrovich",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX977138,Pavlov Ivan Petrovič 1849-1936,http://catalogue.bnf.fr/ark:/12148/cb12275842k,"Pavlov, Ivan P. 1849-1936",http://d-nb.info/gnd/118592297,"Pavlov , Ivan Petrovič",http://id.sbn.it/af/IT\ICCU\RAVV\052452,"Павлов, Иван Петрович русский учёный, физиолог",http://isni.org/isni/000000008115516X,https://www.wikidata.org/entity/Q42985#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ivan_Pavlov,https:https://www.worldcat.org/identities/lccn-n79091172
5628,Thomas Love Peacock,"Peacock, Thomas Love",,,1785,1866,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/5628/change/,http://viaf.org/viaf/17239611/,http://viaf.org/viaf/17239611/,Male,GB - United Kingdom,eng - English,1785,1866,"Peacock, Thomas Love, 1785-1866",names/n80038467,https://lccn.loc.gov/c.gov/authorities/names/n80038467,https://id.loc.gov/authorities/names/n80038467,Permalink: http://viaf.org/viaf/17239611,"Peacock, Thomas Love 1785-1866",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1391618,Peacock Thomas Love 1785-1866,http://catalogue.bnf.fr/ark:/12148/cb12035016n,"Peacock, Thomas Love 1785-1866",http://d-nb.info/gnd/118790072,,,"Peacock, Thomas Love",http://isni.org/isni/000000012122276X,https://www.wikidata.org/entity/Q561408#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_Love_Peacock,https:https://www.worldcat.org/identities/lccn-n80038467
6708,William Peacock,"Peacock, William",,,1863,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6708/change/,http://viaf.org/viaf/92355720/,http://viaf.org/viaf/92355720/,Male,,,,,"Peacock, William",names/n87817052,https://lccn.loc.gov/c.gov/authorities/names/n87817052,https://id.loc.gov/authorities/names/n87817052,Permalink: http://viaf.org/viaf/92355720,,,,,,,,,"Peacock, William n. 1863",http://isni.org/isni/0000000109981448,,,https:https://www.worldcat.org/identities/lccn-n87817052
7388,Drew Pearson,"Pearson, Drew",,,1897,1969,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7388/change/,http://viaf.org/viaf/44680229/,http://viaf.org/viaf/44680229/,Male,US - United States,eng - English,1897,1969,"Pearson, Drew, 1897-1969",names/n79115506,https://lccn.loc.gov/c.gov/authorities/names/n79115506,https://id.loc.gov/authorities/names/n79115506,Permalink: http://viaf.org/viaf/44680229,,,,,"Pearson, Drew 1897-1969",http://d-nb.info/gnd/174105797,,,Drew Pearson American journalist,http://isni.org/isni/0000000110259487,https://www.wikidata.org/entity/Q5307262#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Drew_Pearson_(journalist),https:https://www.worldcat.org/identities/lccn-n79115506
6280,Norman Holmes Pearson,"Pearson, Norman Holmes",,,1909,1975,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6280/change/,http://viaf.org/viaf/27082572/,http://viaf.org/viaf/27082572/,Male,US - United States,eng - English,1909,1975,"Pearson, Norman Holmes, 1909-1975",names/n78090522,https://lccn.loc.gov/c.gov/authorities/names/n78090522,https://id.loc.gov/authorities/names/n78090522,Permalink: http://viaf.org/viaf/27082572,,,Pearson Norman Holmes 1909-1975,http://catalogue.bnf.fr/ark:/12148/cb120373802,"Pearson, Norman Holmes 1909-1975",http://d-nb.info/gnd/120995832,,,"Pearson, Norman Holmes",http://isni.org/isni/0000000108815392,https://www.wikidata.org/entity/Q7052354#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Norman_Holmes_Pearson,https:https://www.worldcat.org/identities/lccn-n78090522
8247,Walter Edwin Peck,"Peck, Walter Edwin",,,1891,1954,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/8247/change/,http://viaf.org/viaf/40670687/,http://viaf.org/viaf/40670687/,Male,,,1891,1954,"Peck, Walter Edwin, 1891-1954",names/n80051676,https://lccn.loc.gov/c.gov/authorities/names/n80051676,https://id.loc.gov/authorities/names/n80051676,Permalink: http://viaf.org/viaf/40670687,,,,,"Peck, Walter Edwin 1891-",http://d-nb.info/gnd/1055231099,,,"Peck, Walter Edwin 1891-",http://isni.org/isni/0000000024889976,,,https:https://www.worldcat.org/identities/lccn-n80051676
6883,George Peele,"Peele, George",,,1556,1596,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6883/change/,http://viaf.org/viaf/45145857787223020277/,http://viaf.org/viaf/45145857787223020277/,Male,GB - United Kingdom,eng - English,1556,1596,"Peele, George, 1556-1596",names/n50008785,https://lccn.loc.gov/c.gov/authorities/names/n50008785,https://id.loc.gov/authorities/names/n50008785,Permalink: http://viaf.org/viaf/45145857787223020277,,,Peele George 1556-1596,http://catalogue.bnf.fr/ark:/12148/cb121592084,"Peele, George 1556-1596",http://d-nb.info/gnd/118790137,,,"Peele, George ca1556-ca1596",http://isni.org/isni/0000000121215244,https://www.wikidata.org/entity/Q704626#sitelinks-wikipedia,https://en.wikipedia.org/wiki/George_Peele,https:https://www.worldcat.org/identities/lccn-n50008785
7727,Max Pemberton,"Pemberton, Max",,,1863,1950,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7727/change/,http://viaf.org/viaf/17347078/,http://viaf.org/viaf/17347078/,Male,GB - United Kingdom,eng - English,1863,1950,"Pemberton, Max, 1863-1950",names/n82096250,https://lccn.loc.gov/c.gov/authorities/names/n82096250,https://id.loc.gov/authorities/names/n82096250,Permalink: http://viaf.org/viaf/17347078,,,Pemberton Max 1863-1950,http://catalogue.bnf.fr/ark:/12148/cb12730500n,"Pemberton, Max 1863-1950",http://d-nb.info/gnd/142779598,,,"Pemberton, Max",http://isni.org/isni/0000000107113137,https://www.wikidata.org/entity/Q6040462#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Max_Pemberton,https:https://www.worldcat.org/identities/lccn-n82096250
6350,Samuel Pepys,"Pepys, Samuel",,,1633,1703,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6350/change/,http://viaf.org/viaf/29602261/,http://viaf.org/viaf/29602261/,Male,GB - United Kingdom,eng - English,1633,1703,"Pepys, Samuel, 1633-1703",names/n79018796,https://lccn.loc.gov/c.gov/authorities/names/n79018796,https://id.loc.gov/authorities/names/n79018796,Permalink: http://viaf.org/viaf/29602261,"Pepys, Samuel 1633-1703",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX925770,Pepys Samuel 1633-1703,http://catalogue.bnf.fr/ark:/12148/cb12318079c,"Pepys, Samuel 1633-1703",http://d-nb.info/gnd/118592653,,,Samuel Pepys English naval administrator and member of parliament,http://isni.org/isni/0000000117543659,https://www.wikidata.org/entity/Q106143#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Samuel_Pepys,https:https://www.worldcat.org/identities/lccn-n79018796
6264,Thomas Percy,"Percy, Thomas, Bishop",,,1729,1811,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6264/change/,http://viaf.org/viaf/68971787/,http://viaf.org/viaf/68971787/,Male,GB - United Kingdom,eng - English,1729,1811,"Percy, Thomas, 1729-1811",names/n80082327,https://lccn.loc.gov/c.gov/authorities/names/n80082327,https://id.loc.gov/authorities/names/n80082327,Permalink: http://viaf.org/viaf/68971787,"Percy, Thomas",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX950520,Percy Thomas 1729-1811,,"Percy, Thomas 1729-1811",http://d-nb.info/gnd/11859267X,,,"Percy, Thomas Bishop of Dromore",http://isni.org/isni/0000000109120752,https://www.wikidata.org/entity/Q712930#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_Percy_(bishop_of_Dromore),https:https://www.worldcat.org/identities/lccn-n80082327
7990,W. Perrett,"Perrett, W.",,,1873,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7990/change/,http://viaf.org/viaf/71452595/,http://viaf.org/viaf/71452595/,Male,XX - ,eng - English,,,"Perrett, W.",names/n87111728,https://lccn.loc.gov/c.gov/authorities/names/n87111728,https://id.loc.gov/authorities/names/n87111728,Permalink: http://viaf.org/viaf/71452595,,,Perrett W.,http://catalogue.bnf.fr/ark:/12148/cb122818942,"Perrett, W.",http://d-nb.info/gnd/12731153X,,,"Perrett, W.",http://isni.org/isni/0000000116686682,,,https:https://www.worldcat.org/identities/lccn-n87111728
7033,Bliss Perry,"Perry, Bliss",,,1860,1954,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7033/change/,http://viaf.org/viaf/76448095/,http://viaf.org/viaf/76448095/,Male,US - United States,eng - English,1860,1954,"Perry, Bliss, 1860-1954",names/n50009730,https://lccn.loc.gov/c.gov/authorities/names/n50009730,https://id.loc.gov/authorities/names/n50009730,Permalink: http://viaf.org/viaf/76448095,,,Perry Bliss 1860-1954,http://catalogue.bnf.fr/ark:/12148/cb129957031,"Perry, Bliss 1860-1954",http://d-nb.info/gnd/116082674,,,Bliss Perry,http://isni.org/isni/000000012096450X,https://www.wikidata.org/entity/Q4926866#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bliss_Perry,https:https://www.worldcat.org/identities/lccn-n50009730
8216,Ralph Barton Perry,"Perry, Ralph Barton",,,1876,1957,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/8216/change/,http://viaf.org/viaf/17294429/,http://viaf.org/viaf/17294429/,Male,US - United States,eng - English,1876,1957,"Perry, Ralph Barton, 1876-1957",names/n79021686,https://lccn.loc.gov/c.gov/authorities/names/n79021686,https://id.loc.gov/authorities/names/n79021686,Permalink: http://viaf.org/viaf/17294429,,,Perry Ralph Barton 1876-1957,http://catalogue.bnf.fr/ark:/12148/cb12332100b,"Perry, Ralph Barton 1876-1957",http://d-nb.info/gnd/118790447,,,"Perry, Ralph Barton 1876-1957",http://isni.org/isni/0000000108748804,https://www.wikidata.org/entity/Q32679#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ralph_Barton_Perry,https:https://www.worldcat.org/identities/lccn-n79021686
6507,W. J. Perry,"Perry, W. J.",,,1887,1949,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-12-05T03:30:22+00:00,/admin/people/person/6507/change/,http://viaf.org/viaf/311179237/,http://viaf.org/viaf/311179237/,Male,GB - United Kingdom,eng - English,,,"Perry, W. J. (William James)",names/n50009045,https://lccn.loc.gov/c.gov/authorities/names/n50009045,https://id.loc.gov/authorities/names/n50009045,Permalink: http://viaf.org/viaf/311179237,,,Perry William James ....-1949,http://catalogue.bnf.fr/ark:/12148/cb123757116,,,,,"Perry, W. J. 1887-1949",http://isni.org/isni/0000000449437668,https://www.wikidata.org/entity/Q420136#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_James_Perry,https:https://www.worldcat.org/identities/lccn-n50009045
7980,Petronius,Petronius,,,27,66,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-29T16:20:43+00:00,/admin/people/person/7980/change/,http://viaf.org/viaf/95155909/,http://viaf.org/viaf/95155909/,Male,IT - Italy,lat - Latin,,,Petronius Arbiter,names/n79142770,https://lccn.loc.gov/c.gov/authorities/names/n79142770,https://id.loc.gov/authorities/names/n79142770,Permalink: http://viaf.org/viaf/95155909,"Petronio Árbitro, Cayo",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX924749,Pétrone 00..?-0066,http://catalogue.bnf.fr/ark:/12148/cb119194470,Petronius Arbiter -66,http://d-nb.info/gnd/118593293,Petronius Arbiter,http://id.sbn.it/af/IT\ICCU\CFIV\015971,Petronius Arbiter d. 66 e.Kr,http://isni.org/isni/0000000081678155,https://www.wikidata.org/entity/Q47180#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Petronius,https:https://www.worldcat.org/identities/lccn-n79142770
7500,William Lyon Phelps,"Phelps, William Lyon",,,1865,1943,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7500/change/,http://viaf.org/viaf/29787804/,http://viaf.org/viaf/29787804/,Male,US - United States,eng - English,1865,1943,"Phelps, William Lyon, 1865-1943",names/n50047693,https://lccn.loc.gov/c.gov/authorities/names/n50047693,https://id.loc.gov/authorities/names/n50047693,Permalink: http://viaf.org/viaf/29787804,,,Phelps William Lyon 1865-1943,http://catalogue.bnf.fr/ark:/12148/cb146304594,"Phelps, William Lyon 1865-1943",http://d-nb.info/gnd/101580533,,,"William Lyon Phelps American author, critic and scholar",http://isni.org/isni/0000000121262243,https://www.wikidata.org/entity/Q2577771#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Lyon_Phelps,https:https://www.worldcat.org/identities/lccn-n50047693
6620,Eden Phillpotts,"Phillpotts, Eden",,,1862,1960,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6620/change/,http://viaf.org/viaf/56811483/,http://viaf.org/viaf/56811483/,Male,GB - United Kingdom,eng - English,1862,1960,"Phillpotts, Eden, 1862-1960",names/n50011119,https://lccn.loc.gov/c.gov/authorities/names/n50011119,https://id.loc.gov/authorities/names/n50011119,Permalink: http://viaf.org/viaf/56811483,"Phillpotts, Eden",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1108156,Phillpotts Eden 1862-1960,,"Phillpotts, Eden 1862-1960",http://d-nb.info/gnd/133974421,,,"Phillpotts, Eden 1862-1960",http://isni.org/isni/0000000109045545,https://www.wikidata.org/entity/Q1283557#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Eden_Phillpotts,https:https://www.worldcat.org/identities/lccn-n50011119
6560,Pablo Picasso,"Picasso, Pablo",,,1881,1973,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6560/change/,http://viaf.org/viaf/15873/,http://viaf.org/viaf/15873/,Male,ES - Spain,spa - Spanish,1881,1973,"Picasso, Pablo, 1881-1973",names/n78086005,https://lccn.loc.gov/c.gov/authorities/names/n78086005,https://id.loc.gov/authorities/names/n78086005,Permalink: http://viaf.org/viaf/15873,"Picasso, Pablo 1881-1973",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1637941,Picasso Pablo 1881-1973,http://catalogue.bnf.fr/ark:/12148/cb11919660r,"Picasso, Pablo 1881-1973",http://d-nb.info/gnd/118594206,"Picasso , Pablo",http://id.sbn.it/af/IT\ICCU\CFIV\051221,"Picasso Ruiz, Pablo 1881-1973",http://isni.org/isni/0000000122755381,https://www.wikidata.org/entity/Q5593#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pablo_Picasso,https:https://www.worldcat.org/identities/lccn-n78086005
7229,Marmaduke William Pickthall,"Pickthall, Marmaduke William",,,1875,1936,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7229/change/,http://viaf.org/viaf/54297429/,http://viaf.org/viaf/54297429/,Male,GB - United Kingdom,eng - English,1875,1936,"Pickthall, Marmaduke, 1875-1936",names/n50019728,https://lccn.loc.gov/c.gov/authorities/names/n50019728,https://id.loc.gov/authorities/names/n50019728,Permalink: http://viaf.org/viaf/54297429,,,Pickthall Marmaduke William 1875-1936,,"Pickthall, Marmaduke William 1875-1936",http://d-nb.info/gnd/131553542,,,"Pickthall, Marmaduke William",http://isni.org/isni/0000000109027427,https://www.wikidata.org/entity/Q1191104#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Marmaduke_Pickthall,https:https://www.worldcat.org/identities/lccn-n50019728
9979,Léon Pierre-Quint,"Pierre-Quint, Léon",,,1895,1958,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-12-17T00:08:20+00:00,/admin/people/person/9979/change/,http://viaf.org/viaf/36994815/,http://viaf.org/viaf/36994815/,Male,FR - France,fre - French,1895,1958,"Pierre-Quint, Léon, 1895-1958",names/n81126978,https://lccn.loc.gov/c.gov/authorities/names/n81126978,https://id.loc.gov/authorities/names/n81126978,Permalink: http://viaf.org/viaf/36994815,"Pierre-Quint, Léon 1895-1958",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1400363,Pierre-Quint Léon 1895-1958,,"Pierre-Quint, Léon 1895-1958",http://d-nb.info/gnd/10175938X,,,"Pierre-Quint, Léon",http://isni.org/isni/0000000108566322,https://www.wikidata.org/entity/Q3271265#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-n81126978
10454,Oliver Pilat,"Pilat, Oliver",,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-15T19:33:52+00:00,/admin/people/person/10454/change/,http://viaf.org/viaf/36568316/,http://viaf.org/viaf/36568316/,Male,ZZ - ,,1903,1987,"Pilat, Oliver, 1903-1987",names/no2001053033,https://lccn.loc.gov/c.gov/authorities/names/no2001053033,https://id.loc.gov/authorities/names/no2001053033,Permalink: http://viaf.org/viaf/36568316,,,,,"Pilat, Oliver 1903-",http://d-nb.info/gnd/1145822487,,,"Pilat, Oliver",http://isni.org/isni/0000000063999959,https://www.wikidata.org/entity/Q98075780#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-no2001053033
7286,Arthur Wing Pinero,"Pinero, Arthur Wing",,,1855,1934,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/7286/change/,http://viaf.org/viaf/9975067/,http://viaf.org/viaf/9975067/,Male,GB - United Kingdom,eng - English,1855,1934,"Pinero, Arthur Wing, 1855-1934",names/n50043691,https://lccn.loc.gov/c.gov/authorities/names/n50043691,https://id.loc.gov/authorities/names/n50043691,Permalink: http://viaf.org/viaf/9975067,,,Pinero Arthur Wing 1855-1934,http://catalogue.bnf.fr/ark:/12148/cb12819161p,"Pinero, Arthur W. 1855-1934",http://d-nb.info/gnd/118792253,,,"PINERO, Arthur Wing",http://isni.org/isni/0000000121203585,https://www.wikidata.org/entity/Q712073#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Arthur_Wing_Pinero,https:https://www.worldcat.org/identities/lccn-n50043691
10429,Charles W. Pipkin,"Pipkin, Charles W.",,,1889,1941,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-06-12T14:22:16+00:00,/admin/people/person/10429/change/,http://viaf.org/viaf/31615032/,http://viaf.org/viaf/31615032/,Male,,,1899,1941,"Pipkin, Charles W. (Charles Wooten), 1899-1941",names/no98080962,https://lccn.loc.gov/c.gov/authorities/names/no98080962,https://id.loc.gov/authorities/names/no98080962,Permalink: http://viaf.org/viaf/31615032,,,,,,,,,"Pipkin, Charles W. 1899-1941",http://isni.org/isni/0000000082172252,https://www.wikidata.org/entity/Q94291771#sitelinks-wikipedia,,https:https://www.worldcat.org/identities/lccn-no98080962
6268,Luigi Pirandello,"Pirandello, Luigi",,,1867,1936,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6268/change/,http://viaf.org/viaf/64010465/,http://viaf.org/viaf/64010465/,Male,IT - Italy,ita - Italian,1867,1936,"Pirandello, Luigi, 1867-1936",names/n79059944,https://lccn.loc.gov/c.gov/authorities/names/n79059944,https://id.loc.gov/authorities/names/n79059944,Permalink: http://viaf.org/viaf/64010465,"Pirandello, Luigi 1867-1936",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX841694,Pirandello Luigi 1867-1936,http://catalogue.bnf.fr/ark:/12148/cb11919909t,"Pirandello, Luigi 1867-1936",http://d-nb.info/gnd/118594567,"Pirandello , Luigi <1867-1936>",http://id.sbn.it/af/IT\ICCU\CFIV\000270,"PIRANDELLO, Luigi",http://isni.org/isni/0000000121363538,https://www.wikidata.org/entity/Q1403#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Luigi_Pirandello,https:https://www.worldcat.org/identities/lccn-n79059944
10223,J. R. Piroshnikoff,"Piroshnikoff, Joseph R.",,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-04-05T13:43:27+00:00,/admin/people/person/10223/change/,http://viaf.org/viaf/50903371/,http://viaf.org/viaf/50903371/,Male,,,,,"Piroshnikoff, Joseph R.",names/n93091441,https://lccn.loc.gov/c.gov/authorities/names/n93091441,https://id.loc.gov/authorities/names/n93091441,Permalink: http://viaf.org/viaf/50903371,,,,,,,,,"Piroshnikoff, Joseph R.",http://isni.org/isni/0000000031423517,,,https:https://www.worldcat.org/identities/lccn-n93091441
6815,Plato,Plato,,,-427,-347,M,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6815/change/,http://viaf.org/viaf/108159964/,http://viaf.org/viaf/108159964/,Male,Greece - ,"grc - Greek, Ancient",,,Plato,names/n79139459,https://lccn.loc.gov/c.gov/authorities/names/n79139459,https://id.loc.gov/authorities/names/n79139459,Permalink: http://viaf.org/viaf/108159964,Platón,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1155787,Platon 0427?-0348? av. J.-C.,http://catalogue.bnf.fr/ark:/12148/cb11920019p,Plato v427-v347,http://d-nb.info/gnd/118594893,,,,,,,https:https://www.worldcat.org/identities/lccn-n79139459
6827,William Plomer,"Plomer, William Charles Franklyn",,,1903,1973,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2019-11-19T14:47:36+00:00,/admin/people/person/6827/change/,http://viaf.org/viaf/19692618/,http://viaf.org/viaf/19692618/,Male,ZA - South Africa,eng - English,1903,1973,"Plomer, William, 1903-1973",names/n79032210,https://lccn.loc.gov/c.gov/authorities/names/n79032210,https://id.loc.gov/authorities/names/n79032210,Permalink: http://viaf.org/viaf/19692618,"Plomer, William 1903-1973",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1073184,Plomer William 1903-1973,,"Plomer, William 1903-1973",http://d-nb.info/gnd/118641727,,,"Plomer, William 1903-1973",http://isni.org/isni/0000000108762024,https://www.wikidata.org/entity/Q1282985#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Plomer,https:https://www.worldcat.org/identities/lccn-n79032210
10350,Max Plowman,"Plowman, Max",,,1883,1941,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,2020-05-17T21:09:53+00:00,/admin/people/person/10350/change/,http://viaf.org/viaf/45143919/,http://viaf.org/viaf/45143919/,Male,GB - United Kingdom,,1883,1941,"Plowman, Max, 1883-1941",names/n84016090,https://lccn.loc.gov/c.gov/authorities/names/n84016090,https://id.loc.gov/authorities/names/n84016090,Permalink: http://viaf.org/viaf/45143919,"Plowman, Max 1883-1941",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX5593085,,,"Plowman, Max 1883-1941",http://d-nb.info/gnd/120910810,,,Max Plowman,http://isni.org/isni/0000000448832885,https://www.wikidata.org/entity/Q6795130#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Max_Plowman,https:https://www.worldcat.org/identities/lccn-n84016090
